"word_combo","da_cue","da_target","type","cue_type","target_type","da_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"galskabfinansiejestæt","galskab","finansiejestæt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"galskabreb","galskab","reb","unrelated","word","word",0.0982111146373297,-0.298037714122398,0.508253375600426,0.0733600558048604,48,53,66,0,0.803030303030303,61,66,0,0.924242424242424,TRUE,TRUE,FALSE
"gamblingdecember","gambling","december","unrelated","word","word",0.0722610175049274,-0.360439873808759,0.959788654166604,0.134397293730554,51,57,57,0,1,45,55,2,0.818181818181818,FALSE,TRUE,TRUE
"gamblingpoker","gambling","poker","related","word","word",0.420417035921684,-0.454272728340289,0.647295535110072,0.0915414124616213,50,55,55,0,1,44,55,0,0.8,FALSE,TRUE,TRUE
"gamblingvåbenkamligt","gambling","våbenkamligt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gammelretholdighed","gammel","retholdighed","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gammelung","gammel","ung","related","word","word",0.403812583543245,-0.671068978511146,0.940721930569145,0.126846919241175,55,63,65,0,0.969230769230769,64,65,0,0.984615384615385,FALSE,TRUE,TRUE
"gammelværdsætte","gammel","værdsætte","unrelated","word","word",0.0539537401196761,-0.442589888254452,0.714772384067267,0.0972682012887471,54,57,58,0,0.982758620689655,57,58,0,0.982758620689655,FALSE,TRUE,TRUE
"garantifrumrage","garanti","frumrage","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"garantihovedkvarter","garanti","hovedkvarter","unrelated","word","word",0.116053440868971,0.0577028369308036,1.08240258170936,0.129371853247643,70,77,78,0,0.987179487179487,77,78,0,0.987179487179487,FALSE,TRUE,TRUE
"garantiløfte","garanti","løfte","related","word","word",0.248338797161859,-0.481416438809117,0.706290125611542,0.0943819880607115,56,59,60,0,0.983333333333333,55,60,0,0.916666666666667,FALSE,TRUE,TRUE
"gårtfjernsyn","gårt","fjernsyn","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gårtstre","gårt","stre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gåsand","gås","and","related","word","word",0.227969972158602,-0.645031629361227,0.522399057539059,0.0724437149311977,52,57,61,0,0.934426229508197,54,60,1,0.9,TRUE,TRUE,TRUE
"gåsrynde","gås","rynde","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gåstungt","gås","tungt","unrelated","word","word",0.112981847688815,-0.605775466920751,0.568846378261883,0.0583624069758735,95,104,108,2,0.962962962962963,101,108,2,0.935185185185185,TRUE,TRUE,TRUE
"gegtbioristisk","gegt","bioristisk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gegtudtrykke","gegt","udtrykke","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gendannefjention","gendanne","fjention","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gendannehelbrede","gendanne","helbrede","related","word","word",0.330918982781715,-0.0247475875123716,1.18007054499439,0.159120679826429,55,57,61,1,0.934426229508197,45,61,1,0.737704918032787,FALSE,TRUE,TRUE
"gendannelegende","gendanne","legende","unrelated","word","word",0.120852900656694,-0.126970278061571,1.01501262790176,0.142130196788777,51,57,60,0,0.95,48,59,1,0.813559322033898,FALSE,TRUE,TRUE
"generadringbeløb","generadring","beløb","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"generadringprojekgram","generadring","projekgram","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"generalmaksimum","general","maksimum","unrelated","word","word",0.0743033648815912,-0.0870104146205301,0.886687396505427,0.127982301764864,48,53,54,0,0.981481481481482,53,54,0,0.981481481481482,FALSE,TRUE,FALSE
"generaloberst","general","oberst","related","word","word",0.506860678067034,-0.20264456081581,0.581373485872713,0.0848020385739246,47,51,54,0,0.944444444444444,52,53,1,0.981132075471698,TRUE,TRUE,FALSE
"generalræg","general","ræg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"generatorhenrettelse","generator","henrettelse","unrelated","word","word",0.115199590616112,-0.393670046260221,0.626460330359076,0.0829766977978253,57,60,62,1,0.967741935483871,60,62,1,0.967741935483871,TRUE,TRUE,TRUE
"generatorreaktor","generator","reaktor","related","word","word",0.474301309433681,0.0665271476163802,1.59032551566071,0.218448009693145,53,59,64,0,0.921875,61,64,0,0.953125,FALSE,TRUE,TRUE
"generatorventilakomst","generator","ventilakomst","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"geneskerdæs","genesker","dæs","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"geneskerstrategi","genesker","strategi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"genifortid","geni","fortid","unrelated","word","word",0.104675410370393,-0.40617992410303,0.803824077422256,0.112557884667657,51,52,52,1,1,50,53,0,0.943396226415094,FALSE,TRUE,TRUE
"genitatio","geni","tatio","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"genividenskabsmand","geni","videnskabsmand","related","word","word",0.412267190926442,-0.0282565166246436,0.955354736907374,0.149201343200924,41,44,50,2,0.88,44,51,1,0.862745098039216,FALSE,TRUE,FALSE
"genkendeendeligt","genkende","endeligt","unrelated","word","word",NA,-0.405508560879984,0.559591101689824,0.0843615327421255,44,52,54,0,0.962962962962963,49,54,0,0.907407407407407,TRUE,TRUE,FALSE
"genkendemænde","genkende","mænde","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"genkendevidste","genkende","vidste","related","word","word",0.246960157017898,-0.596664694822046,0.528400763300606,0.0779084421747822,46,51,54,0,0.944444444444444,52,53,1,0.981132075471698,TRUE,TRUE,FALSE
"gesnitforholdre","gesnit","forholdre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gesnitretfærdighed","gesnit","retfærdighed","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gestusbestyrke","gestus","bestyrke","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gestushandling","gestus","handling","related","word","word",0.465444484185993,-0.553100913160923,0.566285180119518,0.0587210377225658,93,105,108,3,0.972222222222222,88,109,2,0.807339449541284,TRUE,TRUE,TRUE
"gestusomkring","gestus","omkring","unrelated","word","word",0.0780813596408204,-0.433746129743347,0.82387855476986,0.120175038386803,47,51,51,0,1,44,50,1,0.88,FALSE,TRUE,FALSE
"getansjulie","getans","julie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"getansoptastikse","getans","optastikse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gidselfange","gidsel","fange","related","word","word",0.404975431205328,-0.597862285427789,0.475375922633122,0.0686146042246249,48,53,54,0,0.981481481481482,51,54,0,0.944444444444444,TRUE,TRUE,FALSE
"gidselproducere","gidsel","producere","unrelated","word","word",0.0294448390228164,-0.135528753915312,0.744297531834856,0.109740684054993,46,51,52,0,0.980769230769231,49,52,0,0.942307692307692,FALSE,TRUE,FALSE
"gidselsasis","gidsel","sasis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gipælafpresse","gipæl","afpresse","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gipælese","gipæl","ese","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjolmnuttet","gjolm","nuttet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjolmtilbor","gjolm","tilbor","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjudæg","gjud","æg","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gjudbolhed","gjud","bolhed","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glampeoberst","glampe","oberst","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glampetied","glampe","tied","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glasdum","glas","dum","unrelated","word","word",0.141764310311403,-0.678516516510176,0.514437902700482,0.0734911289572116,49,51,51,0,1,51,51,0,1,TRUE,TRUE,FALSE
"glasflaske","glas","flaske","related","word","word",0.524139116643573,-0.649571211131083,0.429266363536712,0.0589642697796058,53,60,60,0,1,58,60,0,0.966666666666667,TRUE,TRUE,TRUE
"glaspokel","glas","pokel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glemmeashed","glemme","ashed","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glemmehuske","glemme","huske","related","word","word",0.541650987794035,-0.456611246518515,1.04252243201014,0.148931776001448,49,49,50,0,0.98,47,50,0,0.94,FALSE,TRUE,FALSE
"glemmesprøjte","glemme","sprøjte","unrelated","word","word",0.145329672509653,-0.406483734452799,0.517952662004597,0.0663170427960064,61,64,66,0,0.96969696969697,59,66,0,0.893939393939394,TRUE,TRUE,TRUE
"glemsefirglamme","glemse","firglamme","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glemsestadig","glemse","stadig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glotionomkreds","glotion","omkreds","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glotionurime","glotion","urime","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"godtdårligt","godt","dårligt","related","word","word",0.590764361350561,-0.56668370449588,1.28418002409898,0.167185998840775,59,61,62,1,0.983870967741935,60,61,2,0.983606557377049,FALSE,TRUE,TRUE
"godtmutation","godt","mutation","unrelated","word","word",0.0649798686282786,0.166033346778438,0.738873979880068,0.101492146563338,53,55,63,0,0.873015873015873,59,63,0,0.936507936507937,FALSE,TRUE,TRUE
"godttikan","godt","tikan","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goleffekt","gol","effekt","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"golfkomité","golf","komité","unrelated","word","word",0.132633289221462,0.206104265688156,1.03863354779339,0.16848861015713,38,46,54,0,0.851851851851852,53,54,0,0.981481481481482,FALSE,TRUE,FALSE
"golftennis","golf","tennis","related","word","word",0.501202111905849,-0.514972290956438,0.782823457641403,0.080315992104453,95,105,108,1,0.972222222222222,102,108,1,0.944444444444444,TRUE,TRUE,TRUE
"golfudfaldte","golf","udfaldte","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"golhuværk","gol","huværk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gontprofessionel","gont","professionel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gontstilsyne","gont","stilsyne","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gopiar","gopi","ar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gopimasb","gopi","masb","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"govølade","govø","lade","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"govøtræno","govø","træno","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gravebegrave","grave","begrave","related","word","word",0.591360580587622,-0.384303767184727,0.540067062299519,0.0756245151377531,51,53,54,0,0.981481481481482,54,54,0,1,TRUE,TRUE,TRUE
"gravefodbold","grave","fodbold","unrelated","word","word",0.0772629763629407,-0.504367610438249,0.561998015587092,0.0719564724442503,61,69,71,0,0.971830985915493,61,71,0,0.859154929577465,TRUE,TRUE,TRUE
"gravefødster","grave","fødster","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gravisationellastbil","gravisationel","lastbil","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gravisationelobæst","gravisationel","obæst","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gravseliggyr","gravselig","gyr","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gravseligindhold","gravselig","indhold","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gravstedforedplodere","gravsted","foredplodere","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gravstedkirkegård","gravsted","kirkegård","related","word","word",0.532216424022385,-0.575293872589994,0.323297253003756,0.0476675794023784,46,52,54,0,0.962962962962963,46,52,2,0.884615384615385,TRUE,TRUE,FALSE
"gravstedledsage","gravsted","ledsage","unrelated","word","word",0.0985258461032016,-0.118691586550551,0.689190295521138,0.102738423347895,45,47,50,1,0.94,48,50,1,0.96,FALSE,TRUE,FALSE
"grealfjenme","greal","fjenme","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"greallokkemad","greal","lokkemad","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grefdokuskab","gref","dokuskab","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grefsidde","gref","sidde","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"greværkkvalitet","greværk","kvalitet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"greværkskræmlæggelse","greværk","skræmlæggelse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gribefange","gribe","fange","related","word","word",0.199373456599484,-0.683447396499954,0.495643596550485,0.0564838299814215,77,87,89,2,0.97752808988764,82,89,2,0.921348314606742,TRUE,TRUE,TRUE
"gribeprogion","gribe","progion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gribestråling","gribe","stråling","unrelated","word","word",0.0550806972774214,-0.412075709193462,0.547831725381176,0.0745504551162445,54,60,60,0,1,59,60,0,0.983333333333333,TRUE,TRUE,TRUE
"grirdproblem","grird","problem","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grirdsala","grird","sala","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grønorange","grøn","orange","related","word","word",0.519712257301622,-0.633136233091863,0.426186322375321,0.0602718477201091,50,52,53,1,0.981132075471698,52,53,1,0.981132075471698,TRUE,TRUE,TRUE
"grønulk","grøn","ulk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grønværdighed","grøn","værdighed","unrelated","word","word",0.0729838067293438,0.0522390033406675,1.11367032728076,0.146232078056956,58,62,64,1,0.96875,62,65,0,0.953846153846154,FALSE,TRUE,TRUE
"grumeflamkomst","grume","flamkomst","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grumetraditionel","grume","traditionel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grundryskøbten","grundrys","købten","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grundryskyst","grundrys","kyst","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grupkvæsenmatematik","grupkvæsen","matematik","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grupkvæsenmatik","grupkvæsen","matik","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grutebatalsteds","grute","batalsteds","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gruteensom","grute","ensom","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gudforretning","gud","forretning","unrelated","word","word",0.0996024578400766,0.0493585726895394,0.781634377696307,0.0842858025781365,86,97,100,1,0.97,94,101,0,0.930693069306931,TRUE,TRUE,TRUE
"gudguddommelig","gud","guddommelig","related","word","word",0.444658058309674,-0.180737360760849,0.659359633053229,0.0961774872693641,47,53,55,0,0.963636363636364,50,55,0,0.909090909090909,FALSE,TRUE,FALSE
"gudmidse","gud","midse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gulvgræker","gulv","græker","unrelated","word","word",0.118618563598718,0.665347794090667,1.31274579215918,0.202561073378801,42,46,54,0,0.851851851851852,52,54,0,0.962962962962963,FALSE,TRUE,FALSE
"gulvhovedkvarkomst","gulv","hovedkvarkomst","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gulvtæppe","gulv","tæppe","related","word","word",0.444448651604518,-0.619575642492563,0.712267291333242,0.092729302985936,59,61,64,0,0.953125,62,64,0,0.96875,FALSE,TRUE,TRUE
"guverbrikblav","guverbrik","blav","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guverbrikhøre","guverbrik","høre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guvernørjakke","guvernør","jakke","unrelated","word","word",0.115355973023612,-0.55184996360074,0.576490492391225,0.0665673881934667,75,81,83,0,0.975903614457831,74,82,1,0.902439024390244,TRUE,TRUE,TRUE
"guvernørsenator","guvernør","senator","related","word","word",0.443592782089397,-0.120688590579021,0.668093541033483,0.0926479045770203,52,60,63,0,0.952380952380952,54,62,1,0.870967741935484,FALSE,TRUE,TRUE
"guvernørvædre","guvernør","vædre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gyldenforblive","gylden","forblive","unrelated","word","word",0.0693144011794218,-0.404016411663745,0.655461488407506,0.0800773658357018,67,71,74,0,0.959459459459459,72,74,0,0.972972972972973,TRUE,TRUE,TRUE
"gyldenosteke","gylden","osteke","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gyldensølvfarvet","gylden","sølvfarvet","related","word","word",0.296173160994541,0.18458575623349,0.841666781680059,0.111481488620204,57,65,66,0,0.984848484848485,63,66,0,0.954545454545455,FALSE,TRUE,TRUE
"gyndtfestival","gyndt","festival","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gyndtsilæ","gyndt","silæ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"håbformantlig","håb","formantlig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"håbtro","håb","tro","related","word","word",0.21206826008964,-0.577436501823841,0.633467402575241,0.0831783449650688,58,62,63,0,0.984126984126984,56,63,0,0.888888888888889,TRUE,TRUE,TRUE
"håbvåd","håb","våd","unrelated","word","word",0.111247568198795,-0.507273090348757,0.725307468622238,0.102573965901607,50,52,53,0,0.981132075471698,50,53,0,0.943396226415094,FALSE,TRUE,TRUE
"hadkærlighed","had","kærlighed","related","word","word",0.485814250390353,-0.563330500036613,0.478393979150098,0.0663413085268818,52,55,57,0,0.964912280701754,52,57,0,0.912280701754386,TRUE,TRUE,TRUE
"hadlykkes","had","lykkes","unrelated","word","word",0.0546575881126741,-0.230516998437886,1.31397608849728,0.139281186818617,89,100,106,2,0.943396226415094,93,107,1,0.869158878504673,FALSE,TRUE,TRUE
"hadveptblok","had","veptblok","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hændelsekram","hændelse","kram","unrelated","word","word",0.0563123954835207,-0.542580499096618,0.853213753063745,0.101257843265479,71,76,83,1,0.91566265060241,77,83,1,0.927710843373494,FALSE,TRUE,TRUE
"hændelsenoar","hændelse","noar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hændelseulykke","hændelse","ulykke","related","word","word",0.478725443487695,-0.660191928213961,0.341445858477458,0.0492834645764109,48,54,55,1,0.981818181818182,54,56,0,0.964285714285714,TRUE,TRUE,FALSE
"hængeligkrise","hængelig","krise","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hængeligtjestik","hængelig","tjestik","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hængninghenrettelse","hængning","henrettelse","related","word","word",0.539554560646017,-0.289869125927569,0.443587713938373,0.0640263715128826,48,56,56,0,1,48,55,1,0.872727272727273,TRUE,TRUE,FALSE
"hængningimede","hængning","imede","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hængningkoncert","hængning","koncert","unrelated","word","word",0.10716256644116,-0.47932970919276,0.538445220297014,0.0777178732205872,48,50,51,0,0.980392156862745,49,51,0,0.96078431372549,TRUE,TRUE,FALSE
"hænskabanalyse","hænskab","analyse","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hænskabassibling","hænskab","assibling","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hævnbomuld","hævn","bomuld","unrelated","word","word",0.0535867139599271,0.160047272755697,1.3882975702638,0.231382928377299,36,42,51,1,0.823529411764706,47,50,2,0.94,FALSE,TRUE,FALSE
"hævnkirbekant","hævn","kirbekant","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hævnretfærdighed","hævn","retfærdighed","related","word","word",0.473920926559964,-0.224403427084305,0.633627614551873,0.0679320107980434,87,92,97,3,0.948453608247423,95,98,2,0.969387755102041,TRUE,TRUE,TRUE
"haglhalestilment","haglhale","stilment","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haglhalevenskab","haglhale","venskab","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hajadgangskode","haj","adgangskode","unrelated","word","word",0.0385447875707939,-0.130280424233957,0.930414675591939,0.0916764820694471,103,120,123,3,0.975609756097561,109,122,4,0.89344262295082,FALSE,TRUE,TRUE
"hajdlykkes","hajd","lykkes","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
