"word_combo","zh_cue","zh_target","type","cue_type","target_type","zh_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"人群观众","人群","观众","related","word","word",0.956512030233089,-0.577264076749863,0.882802272295008,0.266174900115973,11,13,14,1,0.928571428571429,13,14,1,0.928571428571429,FALSE,FALSE,FALSE
"人质勃起","人质","勃起","unrelated","word","word",0.785946984949764,1.10065049068962,2.62968340650501,0.792879379709158,11,15,15,2,1,13,15,2,0.866666666666667,FALSE,FALSE,FALSE
"人质囚犯","人质","囚犯","related","word","word",0.736778326918047,-0.577281369500943,0.370869147630638,0.0991189489827666,14,15,17,2,0.88235294117647,16,17,2,0.941176470588235,FALSE,FALSE,FALSE
"人质蛾贼","人质","蛾贼","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"仅处上","仅处","上","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"仅处脱场","仅处","脱场","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"今日光书","今日","光书","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"今日昨天","今日","昨天","related","word","word",0.831725071265321,-0.265611826123457,0.859426110874964,0.248094948231127,12,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"今日试图","今日","试图","unrelated","word","word",0.93942379215429,-0.323545046152802,0.542936440246789,0.0880759209205114,38,41,42,0,0.976190476190476,39,42,0,0.928571428571429,FALSE,FALSE,FALSE
"今藤人译","今藤","人译","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"今藤希腊","今藤","希腊","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"今跳孟纯薪水","今跳孟纯","薪水","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"今跳孟纯越凌","今跳孟纯","越凌","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"付灭木良","付灭","木良","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"付灭金融业","付灭","金融业","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"代码密码","代码","密码","related","word","word",0.829707643368897,-0.574128174762098,0.481926901475423,0.0910756236725639,28,31,31,1,1,28,31,1,0.903225806451613,FALSE,FALSE,FALSE
"代码很小","代码","很小","unrelated","word","word",0.693525120696424,-0.35347808651845,0.734054641199237,0.196184355038487,14,16,18,1,0.888888888888889,17,18,1,0.944444444444444,FALSE,FALSE,FALSE
"代码熟罐","代码","熟罐","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"代表军送","代表","军送","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"代表独特","代表","独特","unrelated","word","word",0.8269565039811,-0.581182495188693,0.358299881794369,0.0957596713854379,14,18,18,0,1,18,18,0,1,FALSE,FALSE,FALSE
"代表经典","代表","经典","related","word","word",0.829659707578379,-0.499571394080226,0.990762709689057,0.264792472232016,14,19,19,1,1,16,18,2,0.888888888888889,FALSE,FALSE,FALSE
"令历质量","令历","质量","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"令历量钢","令历","量钢","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"令惊公墓","令惊","公墓","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"令惊客姜","令惊","客姜","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"仪式典礼","仪式","典礼","related","word","word",NA,-0.476460305480177,0.516646763309563,0.09432636217556,30,33,35,2,0.942857142857143,31,35,2,0.885714285714286,FALSE,FALSE,FALSE
"仪式省笔","仪式","省笔","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"仪式龙虾","仪式","龙虾","unrelated","word","word",0.870700536765732,-0.523618538458121,0.442795878329573,0.147598626109858,9,10,10,1,1,9,10,1,0.9,FALSE,FALSE,FALSE
"价值令躲","价值","令躲","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"价值价钱","价值","价钱","related","word","word",0.955078151760201,-0.233117345493176,0.752690907595389,0.108641574529195,48,51,53,0,0.962264150943396,53,53,0,1,FALSE,TRUE,FALSE
"价值游锦","价值","游锦","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"价值湖泊","价值","湖泊","unrelated","word","word",0.932001953981654,0.0461854159984071,1.25572913599447,0.324227868736933,15,19,20,2,0.95,17,20,2,0.85,FALSE,FALSE,FALSE
"价值罗马","价值","罗马","unrelated","word","word",0.753492701098622,0.090580909860063,1.0650084353462,0.208865338229661,26,29,29,2,1,28,29,2,0.96551724137931,FALSE,FALSE,FALSE
"价值重要","价值","重要","related","word","word",0.841160138912733,-0.468952828193586,0.906807173835308,0.219933044693577,17,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"价端事细","价端","事细","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"价端有趣","价端","有趣","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"任务使命","任务","使命","related","word","word",0.940062830219941,-0.720005324625338,0.38748078537977,0.0939778944716516,17,21,22,1,0.954545454545455,20,22,1,0.909090909090909,FALSE,FALSE,FALSE
"任务肌肉","任务","肌肉","unrelated","word","word",0.936064363229032,-0.549260643947269,0.345199589555679,0.104081592394625,11,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"任务范鲜","任务","范鲜","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"仿品凉爽","仿品","凉爽","unrelated","word","word",NA,-0.234331111366022,0.495396869863788,0.143008758085778,12,14,14,0,1,12,13,1,0.923076923076923,FALSE,FALSE,FALSE
"仿品刊尘","仿品","刊尘","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"仿品奖章","仿品","奖章","related","word","word",NA,-0.23979518604049,0.490827197413018,0.219504595724243,5,7,8,0,0.875,8,8,0,1,FALSE,FALSE,FALSE
"伏催执烤","伏催","执烤","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"伏催钢铁","伏催","钢铁","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"休息个人","休息","个人","unrelated","word","word",0.726060073778981,-0.476840513598538,0.617697885313271,0.205899295104424,9,13,14,0,0.928571428571429,13,14,0,0.928571428571429,FALSE,FALSE,FALSE
"休息手医","休息","手医","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"休息睡觉","休息","睡觉","related","word","word",0.878139568880718,-0.620402381820001,0.65396303308372,0.15414056511294,18,19,20,0,0.95,19,20,0,0.95,FALSE,FALSE,FALSE
"优秀仁慈","优秀","仁慈","unrelated","word","word",0.912398348790702,-0.139834827473244,0.749786088884219,0.0993115935604395,57,61,65,0,0.938461538461538,63,65,0,0.969230769230769,FALSE,TRUE,TRUE
"优秀伟大","优秀","伟大","related","word","word",0.962451435146368,-0.51799415872634,0.940842018339098,0.192048572791754,24,26,28,2,0.928571428571429,26,29,1,0.896551724137931,FALSE,FALSE,FALSE
"优秀闪胆","优秀","闪胆","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"伙计兄弟","伙计","兄弟","related","word","word",0.624732946674672,-0.877599946011244,0.460337413295573,0.0869955939113461,28,32,32,0,1,32,32,0,1,FALSE,FALSE,FALSE
"伙计在监","伙计","在监","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"伙计官方","伙计","官方","unrelated","word","word",0.433427122571609,-0.530312934246347,0.753609617708714,0.177627490349745,18,19,19,0,1,18,19,0,0.947368421052632,FALSE,FALSE,FALSE
"会妓经典","会妓","经典","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"会妓逐赢","会妓","逐赢","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"会豁曲落","会豁","曲落","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"会豁调查","会豁","调查","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"传官杀死","传官","杀死","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"传官薪远","传官","薪远","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"传怎警报","传怎","警报","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"传怎讽碳","传怎","讽碳","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"传感器出申","传感器","出申","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"传感器发射机","传感器","发射机","related","word","word",0.705659805450102,-0.450409424001777,0.482914569531923,0.139405428357424,12,14,15,0,0.933333333333333,13,15,0,0.866666666666667,FALSE,FALSE,FALSE
"传感器塑料","传感器","塑料","unrelated","word","word",0.700515052344547,-0.512850436405976,0.69833701736588,0.12344971013325,32,35,35,1,1,34,35,1,0.971428571428571,FALSE,FALSE,FALSE
"传鈪亲碎","传鈪","亲碎","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"传鈪沙子","传鈪","沙子","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"伤心可爱","伤心","可爱","unrelated","word","word",0.867439156124955,-0.438406016076964,0.922797917714853,0.238265397814967,15,16,16,0,1,15,16,0,0.9375,FALSE,FALSE,FALSE
"伤心悲惨","伤心","悲惨","related","word","word",0.920993745942135,-0.556061063996058,0.43812803249532,0.15490165140268,8,9,9,2,1,10,10,1,1,FALSE,FALSE,FALSE
"伤心穷甲","伤心","穷甲","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"位幼兔子","位幼","兔子","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"位幼邮新","位幼","邮新","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低估取怪","低估","取怪","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低估夸大","低估","夸大","related","word","word",0.9007908606821,-0.216090712787773,0.515282580515927,0.124974382735765,17,17,18,0,0.944444444444444,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"低估杂志","低估","杂志","unrelated","word","word",0.849326271433275,-0.492211505849476,0.181761507761723,0.0908807538808617,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"低得步脱","低得","步脱","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低得部委","低得","部委","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低敢便宜","低敢","便宜","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低敢预轻","低敢","预轻","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低禁尘","低","禁尘","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低那个","低","那个","unrelated","word","word",0.543681123501646,-0.322611045913266,0.457492477412374,0.144671824101624,10,11,11,0,1,9,11,0,0.818181818181818,FALSE,FALSE,FALSE
"低高","低","高","related","word","word",0.796835549570757,-0.732581409722038,0.500969308006925,0.114930241443036,19,20,20,3,1,18,20,3,0.9,FALSE,FALSE,FALSE
"体契导线","体契","导线","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"体契顺绩","体契","顺绩","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"体面会斑","体面","会斑","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"体面少年","体面","少年","unrelated","word","word",0.750575013756362,-0.597363577471388,0.61497514826072,0.15374378706518,16,21,21,2,1,22,22,1,1,FALSE,FALSE,FALSE
"体面诚实","体面","诚实","related","word","word",0.796861968313618,-0.488132518097078,0.600222728059545,0.11551291787297,27,29,31,1,0.935483870967742,30,31,1,0.967741935483871,FALSE,FALSE,FALSE
"余曲腹部","余曲","腹部","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"余曲金景","余曲","金景","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"作家传形","作家","传形","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"作家吸血鬼","作家","吸血鬼","unrelated","word","word",0.904845473501134,-0.20557529670317,0.60221568480633,0.146058757521187,17,23,24,1,0.958333333333333,21,24,1,0.875,FALSE,FALSE,FALSE
"作家演员","作家","演员","related","word","word",0.80001413205584,-0.427120753302157,1.36090571241616,0.18872366643032,52,52,53,1,0.981132075471698,51,53,1,0.962264150943396,FALSE,TRUE,TRUE
"作浑活密","作浑","活密","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"作浑蓝色","作浑","蓝色","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"你好乳铁","你好","乳铁","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"你好再见","你好","再见","related","word","word",0.480120544453742,-0.893167845617688,0.289358975137551,0.0647026338307235,20,21,21,1,1,21,21,1,1,FALSE,FALSE,FALSE
"你好拍照","你好","拍照","unrelated","word","word",0.333608613723963,-0.491632050236435,0.564822982445209,0.0998475402642544,32,32,33,0,0.96969696969697,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"佣兵刺客","佣兵","刺客","related","word","word",0.848905540828761,-0.492306362338845,0.416534448324048,0.0607577937633675,47,51,53,2,0.962264150943396,37,53,2,0.69811320754717,TRUE,TRUE,FALSE
"佣兵吸引","佣兵","吸引","unrelated","word","word",0.780433623390334,-0.143871491177801,1.02153595533311,0.283323097437202,13,17,18,0,0.944444444444444,14,17,1,0.823529411764706,FALSE,FALSE,FALSE
"佣兵幽千","佣兵","幽千","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"使目怨密","使目","怨密","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"使目重要","使目","重要","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"使馆灵感","使馆","灵感","unrelated","word","word",0.87794551202042,-0.30375537863138,0.695125000517811,0.133776868723132,27,28,28,0,1,25,28,0,0.892857142857143,FALSE,FALSE,FALSE
"使馆版秃","使馆","版秃","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"使馆部委","使馆","部委","related","word","word",NA,0.345635121589187,0.964380769520879,0.179081013127625,29,33,41,1,0.804878048780488,36,42,0,0.857142857142857,FALSE,FALSE,FALSE
"例高取静","例高","取静","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"例高愤怒","例高","愤怒","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"侮辱冒犯","侮辱","冒犯","related","word","word",0.868612630866932,-0.303973392712908,0.564740462043431,0.104869671081419,29,29,29,0,1,27,29,0,0.931034482758621,FALSE,FALSE,FALSE
"侮辱提供","侮辱","提供","unrelated","word","word",0.795325276829778,-0.581042543941495,0.362083074143489,0.109172154533853,11,12,12,0,1,8,12,0,0.666666666666667,FALSE,FALSE,FALSE
"侮辱讽碳","侮辱","讽碳","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"侵略吓唬","侵略","吓唬","unrelated","word","word",NA,-0.591561224111317,0.284758810533425,0.0949196035111416,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"侵略攻击","侵略","攻击","related","word","word",0.816751701967974,-0.568059210866484,0.733361364569759,0.203397846415424,13,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"侵略墨受","侵略","墨受","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"俐装力气","俐装","力气","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"俐装查要","俐装","查要","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保养余水","保养","余水","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保养浣熊","保养","浣熊","unrelated","word","word",0.800798795043178,0.0171141362907486,0.69876997821353,0.193803922015672,13,15,16,0,0.9375,15,16,0,0.9375,FALSE,FALSE,FALSE
"保养维护","保养","维护","related","word","word",0.702563991139424,-0.445567971162004,0.39583084955959,0.139947338963209,8,12,13,2,0.923076923076923,13,14,1,0.928571428571429,FALSE,FALSE,FALSE
"保卫懒阴","保卫","懒阴","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保卫生日","保卫","生日","unrelated","word","word",0.52051153251115,-0.749475194360612,0.381241390612394,0.105737337090937,13,18,18,0,1,16,18,0,0.888888888888889,FALSE,FALSE,FALSE
"保卫巡逻","保卫","巡逻","related","word","word",0.819225533457425,-0.512571671263642,0.568164433474963,0.10043823093479,32,37,41,0,0.902439024390244,37,41,0,0.902439024390244,FALSE,FALSE,FALSE
"保姆女佣","保姆","女佣","related","word","word",0.953430416299259,0.0356770038683847,0.903407344457527,0.241445768832524,14,16,16,0,1,15,16,0,0.9375,FALSE,FALSE,FALSE
"保姆容易","保姆","容易","unrelated","word","word",0.912119225751865,-0.811806049129504,0.304181721498738,0.0760454303746844,16,21,21,1,1,21,21,1,1,FALSE,FALSE,FALSE
"保姆框羊","保姆","框羊","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保存涉将","保存","涉将","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保存维持","保存","维持","related","word","word",0.936775041051946,-0.204295753952802,0.959590321250689,0.239897580312672,16,19,19,1,1,18,19,1,0.947368421052632,FALSE,FALSE,FALSE
"保存薪水","保存","薪水","unrelated","word","word",0.487814807860021,-0.273248088511296,0.471719445430342,0.136173674400595,12,15,15,2,1,15,16,1,0.9375,FALSE,FALSE,FALSE
"保守不值","保守","不值","unrelated","word","word",0.9274734854529,0.474162902973212,1.64292019795597,0.253508090264989,42,44,49,0,0.897959183673469,48,49,0,0.979591836734694,FALSE,FALSE,FALSE
"保守流凉","保守","流凉","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保守自由","保守","自由","related","word","word",0.883844625726862,-0.791235531357402,0.565612903845169,0.056280587458861,101,106,106,1,1,105,106,1,0.990566037735849,TRUE,TRUE,TRUE
"保护守卫","保护","守卫","related","word","word",0.359047921324269,0.200310359704079,1.18851164205957,0.306872386431357,15,19,19,0,1,18,19,0,0.947368421052632,FALSE,FALSE,FALSE
"保护爱改","保护","爱改","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保护直升机","保护","直升机","unrelated","word","word",0.470856385137006,-0.266968084979855,0.416838410639211,0.131815879386447,10,14,14,0,1,13,14,0,0.928571428571429,FALSE,FALSE,FALSE
"保证关闭","保证","关闭","unrelated","word","word",0.794193214548631,-0.490948032337825,0.698901380896372,0.10658146139018,43,47,48,1,0.979166666666667,42,49,0,0.857142857142857,FALSE,FALSE,FALSE
"保证军火","保证","军火","unrelated","word","word",0.717167507892489,0.526949866257016,1.87218439039768,0.50036232526674,14,18,19,1,0.947368421052632,18,19,1,0.947368421052632,FALSE,FALSE,FALSE
"保证台迭","保证","台迭","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保证承诺","保证","承诺","related","word","word",0.859911653678506,-0.45347165277388,0.578040779186637,0.204368277382613,8,10,12,0,0.833333333333333,9,12,0,0.75,FALSE,FALSE,FALSE
"保证誓言","保证","誓言","related","word","word",0.785350749917505,-0.35268420615658,0.505719209585952,0.140261272396098,13,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"保证转妈","保证","转妈","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信任正确","信任","正确","unrelated","word","word",0.778395997767142,-0.760992384745023,0.64479597374158,0.0787743658351916,67,70,70,1,1,70,70,1,1,TRUE,TRUE,TRUE
"信任相信","信任","相信","related","word","word",0.852100988720088,-0.237900939977798,0.841624349492177,0.156285718196991,29,32,33,0,0.96969696969697,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"信任血用","信任","血用","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信取手卉","信取","手卉","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信取海军","信取","海军","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信封包裹","信封","包裹","related","word","word",0.89918054298729,-0.216089648731734,0.614303485870162,0.100990870975205,37,41,42,2,0.976190476190476,39,42,2,0.928571428571429,FALSE,FALSE,FALSE
"信封滚持","信封","滚持","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信封领带","信封","领带","unrelated","word","word",0.895417030934203,-0.229348059524511,0.65721475465751,0.169692119978022,15,15,17,0,0.88235294117647,15,17,0,0.88235294117647,FALSE,FALSE,FALSE
"信用维他命","信用","维他命","unrelated","word","word",0.895420626463544,-0.180470945379503,0.384940210648471,0.10287959875994,14,16,18,1,0.888888888888889,18,18,1,1,FALSE,FALSE,FALSE
"信用贷款","信用","贷款","related","word","word",0.891879529087366,0.00217779759943016,1.11445639132609,0.262679890547789,18,21,22,1,0.954545454545455,21,22,1,0.954545454545455,FALSE,FALSE,FALSE
