"word_combo","nl_cue","nl_target","type","cue_type","target_type","nl_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"naagzoemzwakpig","naagzoem","zwakpig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naaldcreativiteit","naald","creativiteit","unrelated","word","word",0.0891549406973779,-0.798693375159321,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"naaldspentig","naald","spentig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naaldspuit","naald","spuit","related","word","word",0.54123510067316,0.0514582507584542,NA,NA,1,1,2,0,0.5,2,2,0,1,FALSE,FALSE,FALSE
"naamfunctioneel","naam","functioneel","unrelated","word","word",0.0359017083706902,-0.355934870331122,0.265089057636732,0.0937231351366425,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"naamtitel","naam","titel","related","word","word",0.344993593377679,-0.528998401074629,0.233636514615859,0.0883063021224959,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"naamverzetsten","naam","verzetsten","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naarkuifd","naar","kuifd","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naarmutatie","naar","mutatie","unrelated","word","word",0.119464755698214,-0.0615172959383053,0.575229576420919,0.181903563898399,10,10,11,0,0.909090909090909,11,11,0,1,FALSE,FALSE,FALSE
"naarvies","naar","vies","related","word","word",0.172479755354621,-0.768495923831792,0.318287802741057,0.129940451344536,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"nabolatmosfeer","nabol","atmosfeer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nabolvelia","nabol","velia","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nachtavond","nacht","avond","related","word","word",0.70212107748732,-0.576665015490397,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"nachtcerenors","nacht","cerenors","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nachtmerrieafdrugderon","nachtmerrie","afdrugderon","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nachtmerriedroom","nachtmerrie","droom","related","word","word",0.643229087621526,-0.181672808871443,1.30568780695406,0.753839206822538,3,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"nachtmerrieparfum","nachtmerrie","parfum","unrelated","word","word",0.123090014305332,-0.979271957608476,0.266385578349289,0.153797785368196,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"nachtsymbool","nacht","symbool","unrelated","word","word",0.0857271684178685,-0.788787151768033,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"nadelaasdynamiet","nadelaas","dynamiet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nadelaaszwande","nadelaas","zwande","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nagelclimis","nagel","climis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nagelpolitiek","nagel","politiek","unrelated","word","word",0.0853624677303797,-0.436899050820694,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"nageltand","nagel","tand","related","word","word",0.483621230130596,-0.302502943004151,0.664064754692199,0.234782345594917,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"naiefcynisch","naief","cynisch","related","word","word",0.509837900439396,0.613625629717427,1.06967221592542,0.534836107962709,4,4,5,0,0.8,4,5,0,0.8,FALSE,FALSE,FALSE
"naiefdahat","naief","dahat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naiefdom","naief","dom","related","word","word",0.594642139685831,0.321272544263478,1.35328155466165,0.408029741138319,11,11,11,0,1,8,11,0,0.727272727272727,FALSE,FALSE,FALSE
"naiefhoofdkwarhoud","naief","hoofdkwarhoud","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naiefkiezer","naief","kiezer","unrelated","word","word",0.11539909604371,0.853177673024008,0.731891432582562,0.422557715619123,3,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"naiefslokje","naief","slokje","unrelated","word","word",0.0957020236264994,0.867702196754974,1.4282078066973,0.476069268899101,9,9,9,0,1,6,9,0,0.666666666666667,FALSE,FALSE,FALSE
"nalisdemoncrieftie","nalis","demoncrieftie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nalissonde","nalis","sonde","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"namoeilijkbeleefdstigen","namoeilijk","beleefdstigen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"namoeilijkschutting","namoeilijk","schutting","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naneoneerwaar","nane","oneerwaar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naneverlaten","nane","verlaten","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nangdsneehy","nangd","sneehy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nangdwaarderen","nangd","waarderen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"narnttare","narnt","tare","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"narntvertrek","narnt","vertrek","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nate rikkenpotners","nate rikken","potners","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nate rikkenspaghetti","nate rikken","spaghetti","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natiofaastbereidven","natiofaast","bereidven","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natiofaastmotor","natiofaast","motor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nationaalglobaal","nationaal","globaal","related","word","word",0.375669863368257,-0.727841050450688,0.124697411757766,0.0719940842455958,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"nationaalkopie","nationaal","kopie","unrelated","word","word",0.138075809036699,0.355588526069414,1.62992880024473,0.814964400122363,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"nationaalprofesdeed","nationaal","profesdeed","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natorlookbestemming","natorlook","bestemming","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natorlookpaontoge","natorlook","paontoge","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natuurlijkalgemeen","natuurlijk","algemeen","related","word","word",0.273954186247829,-0.707465235258203,0.0986809104324209,0.0697779409404271,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"natuurlijkdoodzetten","natuurlijk","doodzetten","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natuurlijkgroep","natuurlijk","groep","unrelated","word","word",0.124613327597706,0.00756958963189273,1.44436997938367,0.833907396406578,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"natuurlijkkunstmatig","natuurlijk","kunstmatig","related","word","word",0.263378715355495,-0.147874810466743,1.15261685733252,0.515465929001539,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"natuurlijkmiljard","natuurlijk","miljard","unrelated","word","word",0.0977188865953935,-0.368041959710453,0.591602711452998,0.264572775696419,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"natuurlijkumi","natuurlijk","umi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navigahertzpartij","navigahertz","partij","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navigahertzprofesdeed","navigahertz","profesdeed","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navigatiechirurloos","navigatie","chirurloos","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navigatiecommunicatie","navigatie","communicatie","related","word","word",0.496514511390457,0.703560346359716,2.16948749191187,0.885689559755754,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"navigatiekoninkrijk","navigatie","koninkrijk","unrelated","word","word",0.0809880795074282,-0.657771044307331,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"nederigbescheiden","nederig","bescheiden","related","word","word",0.519948216583985,0.0536904267746113,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"nederigcommunicatie","nederig","communicatie","unrelated","word","word",0.0975395618955462,0.596136163168727,2.34632704504823,0.886828265088953,7,7,7,0,1,5,6,1,0.833333333333333,FALSE,FALSE,FALSE
"nederigdokaren","nederig","dokaren","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nepexfe","nep","exfe","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nepexplosie","nep","explosie","unrelated","word","word",0.111209602625134,-0.707866386239993,NA,NA,1,1,2,0,0.5,2,2,0,1,FALSE,FALSE,FALSE
"nepvals","nep","vals","related","word","word",0.498723964981718,-0.593495912169295,0.614416580256463,0.185253569243997,11,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"nestei","nest","ei","related","word","word",0.472894563610997,-0.616787645445059,0.466501678671733,0.155500559557244,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"nestlaatst","nest","laatst","unrelated","word","word",0.05896256326732,0.82244606131382,1.78579106607195,0.729046149849514,6,6,6,0,1,3,6,0,0.5,FALSE,FALSE,FALSE
"nestwandesche","nest","wandesche","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"netdecrisis","netde","crisis","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"netderestaucier","netde","restaucier","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nettuurfornuis","nettuur","fornuis","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nettuurvertrapwen","nettuur","vertrapwen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"netwerkkicktival","netwerk","kicktival","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"netwerkstrijd","netwerk","strijd","unrelated","word","word",0.0720416968633242,-0.173615917224289,0.52789051693005,0.215510401088778,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"netwerksysteem","netwerk","systeem","related","word","word",0.502760454521365,-0.796225011170291,0.302168389745591,0.174457001160213,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"neumdik","neum","dik","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neumnerread","neum","nerread","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ni ang zwustebaas","ni ang zwuste","baas","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ni ang zwusteount","ni ang zwuste","ount","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niekonnenbagt","niekonnen","bagt","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niekonnenkoorts","niekonnen","koorts","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nierdoei","nier","doei","unrelated","word","word",0.0659256602660853,-0.522076324067853,0.445208490486441,0.19910328977755,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"nierlever","nier","lever","related","word","word",0.600350465303585,-0.452537139360612,0.352674379487522,0.106335326357411,11,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"nieronderblod","nier","onderblod","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nietdegomhandelen","nietdegom","handelen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nietdegomslosap","nietdegom","slosap","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nietsiets","niets","iets","related","word","word",0.616338570882091,-0.760119319185054,0.463694058040275,0.175259880284703,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"nietslimousine","niets","limousine","unrelated","word","word",0.10721509403018,0.66282971370349,1.34671137115517,0.673355685577586,4,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"nietsvrouter","niets","vrouter","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninjasamurai","ninja","samurai","related","word","word",0.316160486292572,-0.451014013288105,0.413988915537154,0.239016611826897,3,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"ninjatelecier","ninja","telecier","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninjazakdoek","ninja","zakdoek","unrelated","word","word",0.114589570685904,-0.537687020769695,0.322267667031627,0.186061324311823,3,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"nirmaloterinstrument","nirmaloter","instrument","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nirmaloterparanorvrouw","nirmaloter","paranorvrouw","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nithdoden","nith","doden","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nithmutalent","nith","mutalent","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nobelgaan","nobel","gaan","unrelated","word","word",0.0990079008080725,-0.917866411160788,0.0730426848314645,0.042171213749779,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"nobelinteresmoord","nobel","interesmoord","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nobellinks","nobel","links","unrelated","word","word",0.0848410748067854,-0.455936036872311,0.68580712126409,0.197975463036992,12,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"nobelmoedig","nobel","moedig","related","word","word",0.602032793169778,-0.459335379143003,0.36068119117134,0.255040116123696,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"nobelprijs","nobel","prijs","related","word","word",0.204870363694928,-0.380723317512715,0.534097841757584,0.201870009295271,7,7,7,0,1,5,7,0,0.714285714285714,FALSE,FALSE,FALSE
"nobelstrad","nobel","strad","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nooitcerebraal","nooit","cerebraal","unrelated","word","word",0.0736863795314438,0.894384269575321,NA,NA,1,1,2,0,0.5,1,2,0,0.5,FALSE,FALSE,FALSE
"nooitooit","nooit","ooit","related","word","word",0.579972267136,-0.695452854378804,0.323551488351333,0.114392725738114,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"nooitsponnur","nooit","sponnur","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nopinkberdynakaal","nopinkber","dynakaal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nopinkbergevaarlijk","nopinkber","gevaarlijk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"norijkindertijd","norij","kindertijd","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"norijstofteren","norij","stofteren","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"norlistgabets","norlist","gabets","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"norlistzon","norlist","zon","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"normaalgebruikelijk","normaal","gebruikelijk","related","word","word",0.403190007269293,0.384961972066096,2.13100811067854,0.753425142912165,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"normaalhandtekening","normaal","handtekening","unrelated","word","word",0.116726232145832,-0.306293220937715,0.250895030423212,0.125447515211606,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"normaalstakdoer","normaal","stakdoer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"normaliterbeschikfenis","normaliter","beschikfenis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"normaliterdroom","normaliter","droom","unrelated","word","word",0.0434787519021037,-0.36675387721827,0.834077435775181,0.27802581192506,9,9,9,0,1,7,9,0,0.777777777777778,FALSE,FALSE,FALSE
"normalitergebruikelijk","normaliter","gebruikelijk","related","word","word",0.372808683511564,-0.727754933143353,0.306701858199614,0.153350929099807,4,4,4,0,1,1,4,0,0.25,FALSE,FALSE,FALSE
"normensevaluatie","normens","evaluatie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"normensparachael","normens","parachael","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nosschoenfraude","nosschoen","fraude","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nosschoenksat","nosschoen","ksat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"notachtacnaar","notacht","acnaar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"notachtverwijderen","notacht","verwijderen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"novemberdecember","november","december","related","word","word",0.703802210373159,-0.998624753130347,0.0902886026547063,0.0451443013273531,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"novembermengsel","november","mengsel","unrelated","word","word",0.0468749875154951,0.014603820388446,0.747652775663988,0.334360485990215,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"novembernegabeys","november","negabeys","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuchterblitew","nuchter","blitew","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuchterdronken","nuchter","dronken","related","word","word",0.525502780686761,-0.501947469530194,0.387683346685384,0.146530531824395,7,7,7,0,1,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"nuchteriets","nuchter","iets","unrelated","word","word",0.122585029973353,-0.11128037835115,0.43793128337204,0.195848823818721,5,5,6,0,0.833333333333333,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"nufataal","nu","fataal","unrelated","word","word",0.108562839120025,0.0667914684363279,0.588165053834093,0.222305494614847,7,7,7,0,1,5,7,0,0.714285714285714,FALSE,FALSE,FALSE
"nugetreerd","nu","getreerd","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nummeradres","nummer","adres","related","word","word",0.578677259037489,-0.203368281317513,0.578311877257087,0.204464125024604,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"nummerkacoro","nummer","kacoro","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nummeropleiding","nummer","opleiding","unrelated","word","word",0.0340810668270805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nutteloosgemeenschap","nutteloos","gemeenschap","unrelated","word","word",0.057859286219028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nutteloosopzetterecht","nutteloos","opzetterecht","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuttelooswaardeloos","nutteloos","waardeloos","related","word","word",0.698508170997174,-0.298767537970111,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"nuttemingsymtock","nutteming","symtock","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuttemingvis","nutteming","vis","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuweten","nu","weten","related","word","word",0.320745373413653,-0.347824274665806,1.29805927658124,0.490620290407766,7,7,7,0,1,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"observaleryacharmant","observalerya","charmant","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"observaleryaspisen","observalerya","spisen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"observatieevaluatie","observatie","evaluatie","related","word","word",0.469761582752866,-0.239631126801237,0.746419939758841,0.215472876574136,12,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"observatiemarteraar","observatie","marteraar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"observatietroon","observatie","troon","unrelated","word","word",0.0616564682084612,NA,NA,NA,NA,0,1,0,0,1,1,0,1,FALSE,FALSE,NA
"obstakeltemis","obstakel","temis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obstakeluitdaging","obstakel","uitdaging","related","word","word",0.385017201040514,-0.768310283051128,0.199044541262538,0.114918419478652,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"obstakeluniform","obstakel","uniform","unrelated","word","word",0.0647032989589875,0.210825799648013,1.83019888286298,0.81848982288516,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"obtswo","obt","swo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obtverdwijning","obt","verdwijning","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obwijnkelfrils","obwijnkel","frils","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obwijnkelziek","obwijnkel","ziek","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ochtgehuumbargofploots","ochtgehuum","bargofploots","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ochtgehuumjong","ochtgehuum","jong","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"odantmensen","odant","mensen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"odantsnard","odant","snard","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oefelarendrinkgen","oefelaren","drinkgen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oefelarenondernemer","oefelaren","ondernemer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oefenendoma","oefenen","doma","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oefenenoefening","oefenen","oefening","related","word","word",0.457467016572157,-0.745426546251968,0.283581528679982,0.115771674290732,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"oefenenwens","oefenen","wens","unrelated","word","word",0.11071382722835,-1.39537742008811,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"oegdoof","oeg","doof","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oegontmoehaad","oeg","ontmoehaad","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ofdooit","ofd","ooit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
