"word_combo","tr_cue","tr_target","type","cue_type","target_type","tr_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"rozetbilmek","rozet","bilmek","unrelated","word","word",0.128947022040095,-0.48815708644727,0.695875408828275,0.0635244431047293,120,126,130,5,0.969230769230769,118,130,5,0.907692307692308,TRUE,TRUE,TRUE
"rozetnerır","rozet","nerır","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rozetüniforma","rozet","üniforma","related","word","word",0.503435900321665,-0.0285026352684186,0.898253720315353,0.0738360009815569,148,158,164,9,0.963414634146341,149,163,10,0.914110429447853,TRUE,TRUE,TRUE
"rtsalpel","rts","alpel","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rtsdurdurmak","rts","durdurmak","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ruhağ","ruh","ağ","unrelated","word","word",0.102405451258256,-0.403803773259608,0.518584787600894,0.0444682786749909,136,150,162,9,0.925925925925926,145,162,9,0.895061728395062,TRUE,TRUE,TRUE
"ruhratmak","ruh","ratmak","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ruhtin","ruh","tin","related","word","word",0.184941188531072,0.4101537485571,1.74321938649001,0.14377831172094,147,169,321,14,0.526479750778816,304,323,12,0.941176470588235,TRUE,TRUE,TRUE
"rujparfüm","ruj","parfüm","related","word","word",0.503321663745377,-0.455652286391662,0.670204367146021,0.0585560274367422,131,142,145,6,0.979310344827586,130,145,6,0.896551724137931,TRUE,TRUE,TRUE
"rujsalı","ruj","salı","unrelated","word","word",0.11637422272307,-0.488611198121713,0.702914003715486,0.0570138543077201,152,164,169,11,0.970414201183432,138,169,11,0.816568047337278,TRUE,TRUE,TRUE
"rujzenlır","ruj","zenlır","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rulduklasik","ruldu","klasik","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ruldutaung","ruldu","taung","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rumuzsatmak","rumuz","satmak","unrelated","word","word",0.117834496179424,-0.271902688737943,0.766869833878978,0.0718239405741062,114,122,124,5,0.983870967741935,85,121,8,0.702479338842975,TRUE,TRUE,TRUE
"rumuzsoyadı","rumuz","soyadı","related","word","word",0.352115817437548,-0.27130245824522,0.886039519574994,0.0700475744694582,160,179,183,10,0.978142076502732,112,184,9,0.608695652173913,TRUE,TRUE,TRUE
"rumuzzuvet","rumuz","zuvet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rüşkilçeyrek","rüşkil","çeyrek","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rüşkilkasad","rüşkil","kasad","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rüşvetcemım","rüşvet","cemım","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rüşvetkızlar","rüşvet","kızlar","unrelated","word","word",0.0830570051753381,-0.430852519117238,0.585508297645321,0.0550799874206708,113,124,124,8,1,117,123,9,0.951219512195122,TRUE,TRUE,TRUE
"rüşvetşantaj","rüşvet","şantaj","related","word","word",0.45001895877533,-0.354575754618806,0.853709588811453,0.0743058820436002,132,142,147,7,0.965986394557823,140,149,5,0.939597315436242,TRUE,TRUE,TRUE
"rüzgârfırtına","rüzgâr","fırtına","related","word","word",0.591738694755978,-0.444958199383773,0.696367224387428,0.0646560736140192,116,123,130,10,0.946153846153846,120,130,10,0.923076923076923,TRUE,TRUE,TRUE
"rüzgârgenel olarak","rüzgâr","genel olarak","unrelated","word","word",NA,0.0193423325128354,0.9823517319352,0.0949675264338963,107,119,121,6,0.983471074380165,116,121,6,0.958677685950413,FALSE,TRUE,TRUE
"rüzgârpoi","rüzgâr","poi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rüzhaemahrow","rüzhae","mahrow","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"rüzhaeyazmak","rüzhae","yazmak","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sabıratlantik","sabır","atlantik","unrelated","word","word",0.113815730594133,0.31989144217758,1.0681051799513,0.0987463588180285,117,125,129,4,0.968992248062015,127,129,4,0.984496124031008,FALSE,TRUE,TRUE
"sabırmerhamet","sabır","merhamet","related","word","word",0.540190856238955,-0.420445556718629,0.855867999665376,0.0816038119013396,110,124,129,6,0.961240310077519,124,130,5,0.953846153846154,TRUE,TRUE,TRUE
"sabırsotav","sabır","sotav","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"saçmaabsürt","saçma","absürt","related","word","word",0.522781089059453,0.102452663877608,0.904948763379115,0.0756756172841582,143,159,187,7,0.850267379679144,183,187,7,0.978609625668449,TRUE,TRUE,TRUE
"saçmakaçaford","saçma","kaçaford","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"saçmamikroskop","saçma","mikroskop","unrelated","word","word",0.078989342399848,0.131760419007489,1.48436684158984,0.137820001313914,116,121,126,7,0.96031746031746,118,125,8,0.944,FALSE,TRUE,TRUE
"saçsakal","saç","sakal","related","word","word",0.500148077421599,-0.636194003483961,0.52591443063977,0.0520732881313945,102,110,116,3,0.948275862068966,108,115,4,0.939130434782609,TRUE,TRUE,TRUE
"saçsoney","saç","soney","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"saçwatson","saç","watson","unrelated","word","word",0.141927230993441,1.14104980165988,1.76903302695658,0.169442633264335,109,136,296,13,0.45945945945946,287,297,12,0.966329966329966,FALSE,TRUE,TRUE
"sadakâtfilm","sadakât","film","unrelated","word","word",0.149457330108685,-0.547413203714588,0.474067222636656,0.0414194455547678,131,147,152,6,0.967105263157895,144,151,7,0.95364238410596,TRUE,TRUE,TRUE
"sadakâtkorknası","sadakât","korknası","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sadakâtözveri","sadakât","özveri","related","word","word",0.483368255879746,-0.0438251647687008,1.14479351476078,0.100405033257163,130,145,147,7,0.986394557823129,146,148,6,0.986486486486487,FALSE,TRUE,TRUE
"sadaleyndoayırmak","sadaleyn","doayırmak","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sadaleyngücendirmek","sadaleyn","gücendirmek","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sadıkmuhtegiz","sadık","muhtegiz","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sadıknükleer","sadık","nükleer","unrelated","word","word",0.0851468295176621,0.113978279366229,1.04066267287901,0.100604657865993,107,113,121,13,0.933884297520661,117,121,13,0.966942148760331,FALSE,TRUE,TRUE
"sadıkvefalı","sadık","vefalı","related","word","word",0.618548528964363,-0.422655482687943,0.784224447333847,0.0725015758034511,117,128,132,5,0.96969696969697,124,131,6,0.946564885496183,TRUE,TRUE,TRUE
"sağcuşişe","sağcu","şişe","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sağcuşımdan","sağcu","şımdan","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sağdizkel","sağ","dizkel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sageibölüm","sagei","bölüm","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sageiyaakılcı","sagei","yaakılcı","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sağfransızca","sağ","fransızca","unrelated","word","word",0.0592887264357172,0.00273866190059774,1.04263525003146,0.0932561317923133,125,142,149,8,0.953020134228188,141,149,8,0.946308724832215,FALSE,TRUE,TRUE
"sağkrallıdüğün","sağkrallı","düğün","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sağkrallısaliş","sağkrallı","saliş","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sağlıkeğitim","sağlık","eğitim","related","word","word",0.419410954909075,-0.515665913954498,0.740232260350588,0.0693291032319407,114,128,131,7,0.977099236641221,130,132,6,0.984848484848485,TRUE,TRUE,TRUE
"sağlıklımayodard","sağlıklı","mayodard","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sağlıklınormal","sağlıklı","normal","related","word","word",0.417705908818171,-0.612390706385905,0.619229935039755,0.0558340829302433,123,137,140,7,0.978571428571429,134,141,6,0.950354609929078,TRUE,TRUE,TRUE
"sağlıklıözür","sağlıklı","özür","unrelated","word","word",0.0915743171698849,-0.545817954248899,0.782237555498147,0.0778355459299606,101,110,113,4,0.973451327433628,109,112,5,0.973214285714286,TRUE,TRUE,TRUE
"sağlıknazik","sağlık","nazik","unrelated","word","word",0.144772049915494,-0.301942589022344,0.829539784968731,0.0739012777155028,126,144,147,6,0.979591836734694,142,147,6,0.965986394557823,TRUE,TRUE,TRUE
"sağlıkyör","sağlık","yör","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sağsol","sağ","sol","related","word","word",0.741980270906951,-0.608425862585848,0.851142496529149,0.0770588209117583,122,134,139,6,0.964028776978417,133,140,5,0.95,TRUE,TRUE,TRUE
"sahgeçosat","sahge","çosat","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sahgemorfin","sahge","morfin","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sahtebagiç","sahte","bagiç","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sahtepatlama","sahte","patlama","unrelated","word","word",0.107300195311717,-0.47737814569254,0.585922360031187,0.0517887092533597,128,147,151,2,0.973509933774834,150,151,2,0.993377483443709,TRUE,TRUE,TRUE
"sahteyanliş","sahte","yanliş","related","word","word",0.105221750929654,-0.109454516259415,1.34117604946216,0.137601759308326,95,115,319,8,0.360501567398119,306,320,7,0.95625,FALSE,TRUE,TRUE
"şairdelik","şair","delik","unrelated","word","word",0.059945393827214,-0.26589685612251,0.886136304184692,0.0792584405394961,125,130,136,10,0.955882352941177,130,136,10,0.955882352941177,TRUE,TRUE,TRUE
"şairkuza","şair","kuza","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şairyazar","şair","yazar","related","word","word",0.585585330549155,-0.603684741672503,0.814518311393684,0.071164795288936,131,140,141,6,0.99290780141844,131,141,6,0.929078014184397,TRUE,TRUE,TRUE
"sakundördüncü","sakun","dördüncü","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sakunprogtekar","sakun","progtekar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şaladuymak","şala","duymak","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şalaşalnik","şala","şalnik","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salyangozağiş","salyangoz","ağiş","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salyangozkaplumbağa","salyangoz","kaplumbağa","related","word","word",0.505984012289766,-0.39651444713982,0.5268201168736,0.0451744523342168,136,148,151,5,0.980132450331126,148,152,4,0.973684210526316,TRUE,TRUE,TRUE
"salyangozsaldırı","salyangoz","saldırı","unrelated","word","word",0.142294094615677,-0.367940313776776,0.910257941401504,0.0841533764518313,117,130,134,13,0.970149253731343,123,133,14,0.924812030075188,TRUE,TRUE,TRUE
"salyanweryyanılgı","salyanwery","yanılgı","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"salyanweryyarasaterly","salyanwery","yarasaterly","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"samazbeh poku","samaz","beh poku","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"samazkutsal","samaz","kutsal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şampiyonmazeret","şampiyon","mazeret","unrelated","word","word",0.0990481246874611,0.185603509242741,1.0133345790072,0.0957511175341206,112,117,120,5,0.975,115,121,4,0.950413223140496,FALSE,TRUE,TRUE
"şampiyonsavaşçı","şampiyon","savaşçı","related","word","word",0.415702759976985,-0.294398464760739,0.731553179331333,0.069125277976048,112,125,127,1,0.984251968503937,123,127,1,0.968503937007874,TRUE,TRUE,TRUE
"şampiyontakzır","şampiyon","takzır","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sanakavtnükleer","sanakavt","nükleer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sanakavtsoh","sanakavt","soh","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sanatçıazikça","sanatçı","azikça","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sanatçıressam","sanatçı","ressam","related","word","word",0.702326474307615,-0.375387929241136,0.76539781583459,0.0651549889357676,138,154,158,5,0.974683544303797,153,158,5,0.968354430379747,TRUE,TRUE,TRUE
"sanatçıvurmak","sanatçı","vurmak","unrelated","word","word",0.104631410081974,-0.409576157332893,0.900838040586414,0.0855037629100609,111,120,120,9,1,116,119,10,0.974789915966387,TRUE,TRUE,TRUE
"sanatdiedilmek","sanat","diedilmek","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sanatsoba","sanat","soba","unrelated","word","word",0.0227361362146368,-0.0445603450741238,1.01558233627829,0.0968319763939982,110,120,128,6,0.9375,124,128,6,0.96875,FALSE,TRUE,TRUE
"sanatyazın","sanat","yazın","related","word","word",0.146728566522155,-0.0459016173712115,1.2428438496527,0.107365355964296,134,144,162,11,0.888888888888889,160,164,9,0.975609756097561,FALSE,TRUE,TRUE
"sanayialfa","sanayi","alfa","unrelated","word","word",0.033038146287591,-0.104694120870197,0.686676249665821,0.0572230208054851,144,151,164,7,0.920731707317073,160,165,6,0.96969696969697,TRUE,TRUE,TRUE
"sanayiişletme","sanayi","işletme","related","word","word",0.324538861312757,-0.504396368927843,0.769409381333121,0.0674816668028274,130,139,140,5,0.992857142857143,135,140,5,0.964285714285714,TRUE,TRUE,TRUE
"sanayires","sanayi","res","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sandğupacamen","sandğup","acamen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sandğupkargo","sandğup","kargo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sandviçaklim","sandviç","aklim","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sandviçhamburger","sandviç","hamburger","related","word","word",0.679240746598742,-0.384419300348437,0.630758622088017,0.0536937396384814,138,150,153,6,0.980392156862745,146,154,5,0.948051948051948,TRUE,TRUE,TRUE
"sandviçkullanmak","sandviç","kullanmak","unrelated","word","word",0.0747342914264299,-0.214118397856977,0.761093834201061,0.0670105756121168,129,137,140,8,0.978571428571429,133,140,8,0.95,TRUE,TRUE,TRUE
"saniyedakika","saniye","dakika","related","word","word",0.900911260391514,-0.694448867847638,0.527811005488266,0.0459400513115086,132,142,148,11,0.959459459459459,143,148,11,0.966216216216216,TRUE,TRUE,TRUE
"saniyegeleneksel","saniye","geleneksel","unrelated","word","word",0.012777182542832,-0.396780161340126,0.53440960778083,0.0442280538325097,146,152,157,6,0.968152866242038,151,156,7,0.967948717948718,TRUE,TRUE,TRUE
"saniyeyöesirge","saniye","yöesirge","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şanklavyegeçlık","şanklavye","geçlık","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şanklavyehayvan","şanklavye","hayvan","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sansasyonelmuhteşem","sansasyonel","muhteşem","related","word","word",0.270853781924731,-0.470224723314709,0.759152388813014,0.0695913853840266,119,138,142,5,0.971830985915493,98,142,5,0.690140845070423,TRUE,TRUE,TRUE
"sansasyonelskandava","sansasyonel","skandava","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sansasyonelsürdürmek","sansasyonel","sürdürmek","unrelated","word","word",0.144006287441751,-0.280942843346509,0.832348723713019,0.0711123505994991,137,146,153,6,0.954248366013072,112,154,5,0.727272727272727,TRUE,TRUE,TRUE
"şansbanyo","şans","banyo","unrelated","word","word",0.035521790113643,-0.41954537497456,0.677173205468874,0.0522450470542076,168,179,182,8,0.983516483516483,173,182,8,0.95054945054945,TRUE,TRUE,TRUE
"şanskarkip","şans","karkip","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şansolasılık","şans","olasılık","related","word","word",0.362726419997977,-0.28071749010124,0.932190285845569,0.0776825238204641,144,152,153,8,0.993464052287582,146,153,8,0.954248366013072,TRUE,TRUE,TRUE
"şansölyecumhurbaşkanı","şansölye","cumhurbaşkanı","related","word","word",0.435796672341657,0.171572776787787,1.0243345091394,0.0919879544452147,124,141,148,7,0.952702702702703,72,147,8,0.489795918367347,FALSE,TRUE,TRUE
"şansölyesaldırford","şansölye","saldırford","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şansölyeteknik","şansölye","teknik","unrelated","word","word",0.114761381177497,-0.341583892746761,0.801596362905848,0.0754078426605922,113,125,129,7,0.968992248062015,69,129,7,0.534883720930233,TRUE,TRUE,TRUE
"sanzakazabeth","sanza","kazabeth","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sanzayalnız","sanza","yalnız","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"saptabireysel","sapta","bireysel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"saptadoaçılma","sapta","doaçılma","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şarapkagie","şarap","kagie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şarapkaybolma","şarap","kaybolma","unrelated","word","word",0.0967514967920963,-0.295749153596505,0.755338585067576,0.0710562769668408,113,123,127,12,0.968503937007874,125,128,11,0.9765625,TRUE,TRUE,TRUE
"şarapşampanya","şarap","şampanya","related","word","word",0.709500881140562,-0.376858959828859,0.515720245720339,0.0455836603680056,128,137,140,6,0.978571428571429,136,140,6,0.971428571428571,TRUE,TRUE,TRUE
"saraydevayırmak","saray","devayırmak","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"saraykale","saray","kale","related","word","word",0.447374604210425,-0.542900037407949,0.653411899598779,0.0617416210724526,112,125,128,5,0.9765625,118,128,5,0.921875,TRUE,TRUE,TRUE
"sarayvideo","saray","video","unrelated","word","word",0.116139273484986,-0.436167178948325,0.924985130230475,0.0817579072603363,128,140,144,9,0.972222222222222,139,144,9,0.965277777777778,TRUE,TRUE,TRUE
"sarımsakkapalı","sarımsak","kapalı","unrelated","word","word",0.133367495083127,-0.395073677585812,0.924651615090906,0.0810973114080675,130,139,142,6,0.97887323943662,138,139,9,0.992805755395683,TRUE,TRUE,TRUE
"sarımsaksoğan","sarımsak","soğan","related","word","word",0.630849496132307,-0.650785424506415,0.549627179787335,0.0524048953959785,110,129,132,11,0.977272727272727,127,132,11,0.962121212121212,TRUE,TRUE,TRUE
"sarımsakstraterecek","sarımsak","straterecek","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şarkıcıkibaya peren","şarkıcı","kibaya peren","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şarkıcımüzisyen","şarkıcı","müzisyen","related","word","word",0.69531247218302,-0.556253789666942,0.45307921690927,0.0389948502578289,135,142,146,7,0.972602739726027,141,145,8,0.972413793103448,TRUE,TRUE,TRUE
"şarkıcıyukarıdaki","şarkıcı","yukarıdaki","unrelated","word","word",0.132699525575149,0.00471163931047964,0.852574847101446,0.0768740850912603,123,139,141,8,0.985815602836879,138,143,6,0.965034965034965,TRUE,TRUE,TRUE
"sarmakbağlamak","sarmak","bağlamak","related","word","word",0.518181216491543,-0.505891033777523,0.554893961353047,0.0459233509965676,146,160,163,5,0.98159509202454,156,163,5,0.957055214723926,TRUE,TRUE,TRUE
"sarmakdirekt olgonfly","sarmak","direkt olgonfly","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sarmakolağan","sarmak","olağan","unrelated","word","word",0.0763513010533854,-0.26178319984249,0.951971384999423,0.0848083515400122,126,131,135,8,0.97037037037037,129,135,8,0.955555555555556,TRUE,TRUE,TRUE
"sarockçıhain","sarockçı","hain","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sarockçıishie","sarockçı","ishie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şatansaben akanı","şatan","saben akanı","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"şatansorumsuz","şatan","sorumsuz","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"satişkurra","satiş","kurra","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"satişşaka","satiş","şaka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"satıcıalıcı","satıcı","alıcı","related","word","word",0.583170584282717,-0.534970635151163,0.778456296450225,0.0644255014961797,146,156,157,6,0.993630573248408,152,158,5,0.962025316455696,TRUE,TRUE,TRUE
"satıcıedilmak","satıcı","edilmak","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"satıcıneşe","satıcı","neşe","unrelated","word","word",0.0595596627493443,-0.477965486276652,0.65208779599372,0.0559160672008099,136,154,160,12,0.9625,152,160,12,0.95,TRUE,TRUE,TRUE
"satın almakgezeltme","satın almak","gezeltme","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
