"word_combo","es_cue","es_target","type","cue_type","target_type","es_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"sobrenaturalparanormal","sobrenatural","paranormal","related","word","word",0.585712840435872,-0.378558514168779,0.75893789542993,0.121527324047913,39,40,40,2,1,38,40,2,0.95,FALSE,FALSE,FALSE
"sobrepaquete","sobre","paquete","related","word","word",0.151396143471443,-0.499809527863003,0.587870100990969,0.0866767176550854,46,48,49,2,0.979591836734694,47,49,2,0.959183673469388,FALSE,FALSE,FALSE
"sobretimtra","sobre","timtra","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sobrioamplio","sobrio","amplio","unrelated","word","word",0.0929265693583434,-0.381404611158151,0.696163036698364,0.136528804183345,26,28,29,2,0.96551724137931,25,29,2,0.862068965517241,FALSE,FALSE,FALSE
"sobrioborracho","sobrio","borracho","related","word","word",0.622144152010722,-0.594399633597758,0.502774252111873,0.07413001923569,46,49,50,0,0.98,48,50,0,0.96,TRUE,TRUE,FALSE
"sobriomanimistación","sobrio","manimistación","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sociedadcomunidad","sociedad","comunidad","related","word","word",0.646332466358486,-0.54020920835298,0.514027343522622,0.0734324776460888,49,50,50,1,1,48,50,1,0.96,TRUE,TRUE,FALSE
"sociedadinlucción","sociedad","inlucción","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sociedadsilla","sociedad","silla","unrelated","word","word",0.146701266077523,-0.239555039958352,1.0391243302993,0.158464974768468,43,46,50,3,0.92,49,50,3,0.98,FALSE,TRUE,FALSE
"sodelegal","sode","legal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sodetormenso","sode","tormenso","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sodunocudental","sodun","ocudental","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soduntrasera","sodun","trasera","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sofácama","sofá","cama","related","word","word",0.569424956124016,-0.758839508103351,0.534344594036705,0.0975575292116147,30,31,32,1,0.96875,31,32,1,0.96875,FALSE,FALSE,FALSE
"sofápandata","sofá","pandata","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sofárelucir","sofá","relucir","unrelated","word","word",0.0523761591771218,0.264254776547005,1.146118205227,0.172783820551523,44,47,51,1,0.92156862745098,48,51,1,0.941176470588235,FALSE,TRUE,FALSE
"softiunacuntar","softiun","acuntar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"softiunmochila","softiun","mochila","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"softwarehambriento","software","hambriento","unrelated","word","word",0.0727310626158775,-0.244589548128807,0.768305250523896,0.100883421793688,58,60,62,0,0.967741935483871,34,62,0,0.548387096774194,FALSE,TRUE,TRUE
"softwarehardware","software","hardware","related","word","word",0.703586049735341,-0.474475523326699,0.585260179736861,0.0862919057599695,46,50,50,1,1,40,50,1,0.8,TRUE,TRUE,FALSE
"softwarepreparagu","software","preparagu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sofundadarquitecto","sofundad","arquitecto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sofundadfader","sofundad","fader","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"solbindopatrón","solbindo","patrón","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"solbindotup","solbindo","tup","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soldadocámping","soldado","cámping","unrelated","word","word",0.0446428680868241,0.614938120064995,1.48779405504615,0.244591835968518,37,39,50,2,0.78,49,50,2,0.98,FALSE,TRUE,FALSE
"soldadoguerrero","soldado","guerrero","related","word","word",0.539964861512976,-0.564458067586535,0.467033200888821,0.104431798493672,20,20,21,1,0.952380952380952,21,21,1,1,FALSE,FALSE,FALSE
"soldadouita","soldado","uita","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"solobluel","solo","bluel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"solofluido","solo","fluido","unrelated","word","word",0.104419024166763,-0.449999461113133,0.592075567922968,0.0902906776371175,43,47,47,1,1,47,48,0,0.979166666666667,FALSE,FALSE,FALSE
"solosolitario","solo","solitario","related","word","word",0.323986201867712,-0.377173286922223,0.888889212502657,0.134005090821173,44,46,46,1,1,45,46,1,0.978260869565217,FALSE,FALSE,FALSE
"solterocasado","soltero","casado","related","word","word",0.477297575869093,-0.72536521471417,0.419971803493694,0.0626057000830056,45,48,50,0,0.96,49,50,0,0.98,TRUE,TRUE,FALSE
"solteropertífico","soltero","pertífico","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"solteroposición","soltero","posición","unrelated","word","word",0.110431666151328,-0.480540650958446,0.56823776845586,0.0828859972645966,47,50,51,1,0.980392156862745,51,51,1,1,TRUE,TRUE,FALSE
"sombraestudio","sombra","estudio","unrelated","word","word",0.125329321652548,-0.73358280213141,0.609174628376686,0.0836765704970546,53,53,53,0,1,53,53,0,1,TRUE,TRUE,TRUE
"sombrafivar","sombra","fivar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sombraoscuro","sombra","oscuro","related","word","word",0.354311244102996,-0.569408624771449,0.647329232010258,0.0964981444398446,45,45,46,2,0.978260869565217,44,46,2,0.956521739130435,FALSE,FALSE,FALSE
"sonreírconranto","sonreír","conranto","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sonreírreír","sonreír","reír","related","word","word",0.737888187558525,-0.422850524892363,1.31663390717089,0.274537147681414,23,24,24,0,1,24,24,0,1,FALSE,FALSE,FALSE
"sonreírtratamiento","sonreír","tratamiento","unrelated","word","word",0.10555000908611,-0.0757867731112958,0.773657402732108,0.108333705290661,51,52,53,0,0.981132075471698,53,53,0,1,FALSE,TRUE,TRUE
"sopaensalada","sopa","ensalada","related","word","word",0.691795743021423,-0.634186322005028,0.301956677363056,0.0483517652752645,39,40,42,3,0.952380952380952,40,42,3,0.952380952380952,FALSE,FALSE,FALSE
"soparesterio","sopa","resterio","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sopavisión","sopa","visión","unrelated","word","word",0.139426998538826,-0.794614778976383,0.559360208464086,0.0799086012091551,49,51,51,0,1,50,51,0,0.980392156862745,TRUE,TRUE,FALSE
"sorpresacicatriz","sorpresa","cicatriz","unrelated","word","word",0.148429330259128,-0.327038304288951,0.4392403278391,0.0627486182627286,49,50,52,0,0.961538461538462,52,52,0,1,TRUE,TRUE,FALSE
"sorpresadecepción","sorpresa","decepción","related","word","word",0.448629946005816,-0.361122457709087,0.79213748089123,0.112025156874044,50,50,50,0,1,49,50,0,0.98,FALSE,TRUE,TRUE
"sorpresaescáritu","sorpresa","escáritu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soscrinermédico","soscriner","médico","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soscrinerprivoriento","soscriner","privoriento","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sosparoasamal","sosparo","asamal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sosparocigarrillo","sosparo","cigarrillo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sostenerdoltura","sostener","doltura","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sostenermantener","sostener","mantener","related","word","word",0.48384621219002,-0.535199795937176,0.638804318929631,0.0769030028892174,69,70,70,0,1,57,70,0,0.814285714285714,TRUE,TRUE,TRUE
"sostenermotel","sostener","motel","unrelated","word","word",0.042722939920416,-0.0290397102839083,1.05484451627724,0.152253691356466,48,48,57,1,0.842105263157895,50,57,1,0.87719298245614,FALSE,TRUE,FALSE
"soternofis","soterno","fis","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soternopensar","soterno","pensar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
